Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure	1_amu	2_amu_(Hydrogen)	15_amu_(Methanol_/_CH3OH)	18_amu_(Water)	28_amu_(Nitrogen)	29_amu_(Methanol_/_CH3OH)	30_amu_(Methanol_/_CH3OH)	31_amu_(Methanol_/_CH3OH)	32_amu_(Oxygen)	40_amu_(Argon)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_CO2_in_%	Sig:_N2_in_%	Sig:_H2_in_%	Sig:_H2O_in_%	Sig:_MeOH_in_%	Sample	MeOH Molarity [M]	Current [mA]
282.694	1604672267.135	2020/11/06_15:17:47.135	1	3	5.875413081e-06	7.361406915e-06	1.254774895e-10	2.410837328e-11	2.6760597210000002e-11	1.4586613029999998e-09	4.40358825e-08	3.8026756739999996e-10	2.8155673969999998e-11	2.825918839e-11	8.988153333e-09	6.297300459e-10	7.146173097999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.26615234	78.02236932	0.2650348482	15.92512694	0.8211240689	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
283.145	1604672267.586	2020/11/06_15:17:47.586	1	3	5.865652838e-06	7.268890840000001e-06	1.268325167e-10	2.387388204e-11	2.670492646e-11	1.4249158519999999e-09	4.415056765e-08	3.814590865e-10	2.8093293320000004e-11	2.918307609e-11	9.012824265000001e-09	6.266959729e-10	7.068416408e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.250206479	78.09008768	0.2665577482	15.94118206	0.8232347217	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
283.596	1604672268.0370002	2020/11/06_15:17:48.037	1	3	5.865537787000001e-06	7.432281563999999e-06	1.537180383e-10	2.328128489e-11	2.627230378e-11	1.450786935e-09	4.435060319e-08	3.8244532539999995e-10	2.872662351e-11	2.9156729109999995e-11	8.999848866e-09	6.323425672e-10	7.057961993e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.242971439	78.10545467	0.3117119412	15.84955417	0.8217268584999999	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
284.047	1604672268.488	2020/11/06_15:17:48.488	1	3	5.862979378e-06	7.4066942940000004e-06	1.272588146e-10	2.407235869e-11	2.758783653e-11	1.445952691e-09	4.447429802e-08	3.796949422e-10	2.83635667e-11	2.987053313e-11	9.017123935999999e-09	6.34203301e-10	7.149880132000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.256494053	78.15752146	0.265943926	15.8463672	0.8180825115000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
284.498	1604672268.939	2020/11/06_15:17:48.939	1	3	5.864912055e-06	7.378351256e-06	1.695049795e-10	2.3853878940000002e-11	2.6759362089999997e-11	1.476106237e-09	4.4179561339999996e-08	3.783850178e-10	2.778632879e-11	2.905961929e-11	9.075500351e-09	6.322427026e-10	7.195452567000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.268182502	77.86549366	0.34079068479999997	15.9953674	0.8142476715000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
284.949	1604672269.39	2020/11/06_15:17:49.390	1	3	5.869881079000001e-06	7.364220437000001e-06	1.2730676240000002e-10	2.291548375e-11	2.72677575e-11	1.489639412e-09	4.417784183e-08	3.789225878e-10	2.816969054e-11	2.948875866e-11	9.004208046e-09	6.319203494e-10	7.147383241e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.26206568	78.00804311	0.2652583957	15.89938803	0.8190517068000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
285.4	1604672269.841	2020/11/06_15:17:49.841	1	3	5.880264325e-06	7.296797321e-06	1.277489919e-10	2.389312359e-11	2.59633582e-11	1.4918930539999998e-09	4.42432686e-08	3.7908534639999996e-10	2.882008521e-11	2.9321427230000004e-11	8.981348998e-09	6.278039754999999e-10	7.129650204e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.258052674	78.06885442	0.26757802070000003	15.84791652	0.8173159617	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
285.851	1604672270.292	2020/11/06_15:17:50.292	1	3	5.869613232999999e-06	7.361406915e-06	1.2753555159999998e-10	2.373808095e-11	2.635134992e-11	1.4920530369999999e-09	4.403955955e-08	3.786588265e-10	2.8698732630000003e-11	2.920961389e-11	8.997992573e-09	6.314121448e-10	7.257870971e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.284556276	77.9447483	0.26773622010000003	15.92536968	0.8193103681999999	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
286.302	1604672270.7429998	2020/11/06_15:17:50.743	1	3	5.869040706000001e-06	7.367050785e-06	1.2697670690000002e-10	2.426997492e-11	2.714029695e-11	1.504872671e-09	4.40632526e-08	3.785882996e-10	2.969755344e-11	2.8636804729999997e-11	8.973616517000001e-09	6.313998213e-10	7.207470731000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.27545089	77.97536315	0.2676496683	15.87992182	0.8212166665	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
286.753	1604672271.194	2020/11/06_15:17:51.194	1	3	5.875740952999999e-06	7.3473083829999995e-06	1.276173334e-10	2.346254094e-11	2.611396863e-11	1.491008539e-09	4.409965015e-08	3.7900080299999996e-10	2.805047514e-11	2.907878799e-11	8.990099332e-09	6.294374466e-10	7.145223857e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.263790473	77.99996034	0.2672180882	15.90097402	0.8175805533	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
287.204	1604672271.645	2020/11/06_15:17:51.645	1	3	5.870990663e-06	7.3755327320000005e-06	1.269765126e-10	2.3945427239999998e-11	2.626502835e-11	1.483193235e-09	4.4134214510000005e-08	3.816715832e-10	2.919491385e-11	2.924234119e-11	8.941476004e-09	6.279419207e-10	7.117196832e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.259327772	78.09175906	0.2670436055	15.82118539	0.8252091044	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
287.655	1604672272.096	2020/11/06_15:17:52.096	1	3	5.8624045779999994e-06	7.40384894e-06	1.273174483e-10	2.390762935e-11	2.6126583540000002e-11	1.423161478e-09	4.413595533e-08	3.817958449e-10	2.766864342e-11	2.8572404859999998e-11	8.888356717e-09	6.263849438999999e-10	7.101538246e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.259151363	78.25607128	0.2681324186	15.75966514	0.8229936307	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
288.106	1604672272.5470002	2020/11/06_15:17:52.547	1	3	5.863472325e-06	7.3107917159999995e-06	1.267536909e-10	2.342684033e-11	2.7372774190000004e-11	1.413796635e-09	4.403053921e-08	3.7831338060000003e-10	2.7992276899999998e-11	2.9269076750000005e-11	8.983669808e-09	6.312828038e-10	7.0817463e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.256061024	78.09520676	0.2663692029	15.93397591	0.8211114839	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
288.557	1604672272.998	2020/11/06_15:17:52.998	1	3	5.865965704e-06	7.344493497000001e-06	1.252371817e-10	2.354929793e-11	2.6375138179999996e-11	1.445747744e-09	4.427237243e-08	3.795803671e-10	2.838935163e-11	2.955447692e-11	9.035147741e-09	6.32030317e-10	7.287965231000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.284748607	78.04492338	0.2622861339	15.92748196	0.8177783565000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
289.008	1604672273.449	2020/11/06_15:17:53.449	1	3	5.8643036029999995e-06	7.381178875e-06	1.279392842e-10	2.344646005e-11	2.713276305e-11	1.4485391769999999e-09	4.4143259710000003e-08	3.774835999e-10	2.8108348979999998e-11	2.9589837520000004e-11	8.996874357e-09	6.306754008e-10	7.182950346e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.270164392	78.05872789	0.2676961033	15.90921404	0.8175129307	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
289.459	1604672273.9	2020/11/06_15:17:53.900	1	3	5.864846116e-06	7.418055702000001e-06	1.2716164229999999e-10	2.419781042e-11	2.666385342e-11	1.459384835e-09	4.40013288e-08	3.6393968389999995e-10	2.8823051579999998e-11	2.901738225e-11	8.966890341e-09	6.297471432999999e-10	7.206721886e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.278290119	78.04722415	0.26847337239999997	15.90499468	0.7954261403	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
289.91	1604672274.351	2020/11/06_15:17:54.351	1	3	5.859342764e-06	7.350132364e-06	1.267865118e-10	2.400440957e-11	2.660961208e-11	1.48692969e-09	4.405778498e-08	3.80031423e-10	2.836325098e-11	2.956879533e-11	8.951325903e-09	6.331912217e-10	7.259794432e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.285588893	78.01901219	0.26702565149999996	15.85130993	0.8226816876999999	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
290.361	1604672274.802	2020/11/06_15:17:54.802	1	3	5.858858913e-06	7.333244412e-06	1.258376459e-10	2.388064572e-11	2.5802452189999998e-11	1.508591474e-09	4.404502008e-08	3.76715048e-10	2.924121709e-11	2.930838905e-11	8.994232914e-09	6.286593468e-10	7.304393757000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.292407522	77.93133443	0.2649050047	15.91400281	0.8157919965	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
290.812	1604672275.2529998	2020/11/06_15:17:55.253	1	3	5.865858384e-06	7.333244412e-06	1.274568368e-10	2.353440706e-11	2.6436765970000003e-11	1.506458736e-09	4.4070468160000005e-08	3.785305402e-10	2.802907385e-11	2.8719460840000003e-11	8.933141337999999e-09	6.338244928999999e-10	7.231352183999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.280344566	78.02881536	0.26733702579999996	15.81654258	0.8174893891	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
291.263	1604672275.704	2020/11/06_15:17:55.704	1	3	5.863820206e-06	7.386845937e-06	1.263467386e-10	2.489261748e-11	2.685030843e-11	1.473757449e-09	4.429972833e-08	3.805814552e-10	2.879941945e-11	2.8414513800000003e-11	9.013945146e-09	6.302525724e-10	7.104146715e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.251964757	78.06947242	0.2665293261	15.88528798	0.8188457534	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
291.714	1604672276.155	2020/11/06_15:17:56.155	1	3	5.860563306e-06	7.336055205e-06	1.264855859e-10	2.3611980429999998e-11	2.6000547199999997e-11	1.442113762e-09	4.406323129e-08	3.7904218650000005e-10	2.840315136e-11	2.902043189e-11	8.935286289e-09	6.288125576e-10	7.114743239e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.261625098	78.13532636	0.2661611958	15.84453727	0.8200705112000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
292.165	1604672276.606	2020/11/06_15:17:56.606	1	3	5.86678425e-06	7.364220437000001e-06	1.28031627e-10	2.33758065e-11	2.664448003e-11	1.427906682e-09	4.411418786e-08	3.817712535e-10	2.898219165e-11	2.9679467219999997e-11	8.980417298999999e-09	6.334482938e-10	7.155728787e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.2667244690000001	78.09200554	0.2680251118	15.89735256	0.8268317311	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
292.616	1604672277.0570002	2020/11/06_15:17:57.057	1	3	5.865659205000001e-06	7.483747595e-06	1.263024685e-10	2.382136675e-11	2.6227542709999996e-11	1.417560402e-09	4.393584163e-08	3.789956682e-10	2.8613096269999997e-11	2.8834315139999997e-11	8.948418006999999e-09	6.28869512e-10	7.172919481000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.274941442	78.09320238	0.2668356998	15.90525167	0.8223680076000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
