Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	1_amu	2_amu_(Hydrogen)	15_amu_(Methanol_/_CH3OH)	18_amu_(Water)	28_amu_(Nitrogen)	29_amu_(Methanol_/_CH3OH)	30_amu_(Methanol_/_CH3OH)	31_amu_(Methanol_/_CH3OH)	32_amu_(Oxygen)	40_amu_(Argon)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_CO2_in_%	Sig:_N2_in_%	Sig:_H2_in_%	Sig:_H2O_in_%	Sig:_MeOH_in_%	Sig:_O2_in_%	Sample	MeOH Molarity [M]	Current [mA]
85.13799999999999	1606486399.766	2020/11/27_15:13:19.766	1	3	5.7563138400000005e-06	7.243849722999999e-06	1.5294020219999998e-10	3.924047892e-11	2.179480728e-11	1.743963529e-09	5.2710717569999996e-08	4.270528375e-10	2.7907912089999997e-11	1.44371546e-11	1.091980462e-08	7.692275705e-10	4.849549651000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7204579645	78.30800594	0.2855071342	16.22266143	0.7297248747	16.22266143	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
85.589	1606486400.217	2020/11/27_15:13:20.217	1	3	5.7516385820000005e-06	7.263313819e-06	1.509283115e-10	3.956343933e-11	2.1477295639999998e-11	1.750082412e-09	5.244885415e-08	4.292659284e-10	2.735365059e-11	1.491535367e-11	1.100611957e-08	7.44516726e-10	4.866261282999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7250123387999999	78.14226201	0.2838089897	16.39774773	0.7345268326000001	16.39774773	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
86.04	1606486400.668	2020/11/27_15:13:20.668	1	3	5.758885891e-06	7.313601145e-06	1.522989374e-10	3.9001454840000006e-11	2.105338126e-11	1.744854039e-09	5.243063583e-08	4.3426667819999997e-10	2.8147879859999997e-11	1.524984306e-11	1.096505198e-08	7.391173229e-10	5.071869036000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7561279276	78.16500729	0.2851957889	16.3469955	0.7435019331	16.3469955	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
86.491	1606486401.119	2020/11/27_15:13:21.119	1	3	5.735444574e-06	7.285614174e-06	1.53702634e-10	3.869945336e-11	2.2083966600000002e-11	1.768354352e-09	5.26816315e-08	4.424469402e-10	2.7611734080000002e-11	1.490035872e-11	1.108814018e-08	7.137433422e-10	5.080578735e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7531316345	78.0938655	0.2852117958	16.43676749	0.7516272120999999	16.43676749	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
86.94200000000001	1606486401.57	2020/11/27_15:13:21.570	1	3	5.742341727e-06	7.218903193e-06	1.5285549219999998e-10	3.9034952350000004e-11	2.183254098e-11	1.7618774219999999e-09	5.248341495e-08	4.401126408e-10	2.780477584e-11	1.494207535e-11	1.096249758e-08	7.147908931e-10	5.031497996000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7496014012000001	78.19071261	0.2858817517	16.33212127	0.7518990475	16.33212127	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
87.39299999999999	1606486402.0210001	2020/11/27_15:13:22.021	1	3	5.749921911e-06	7.224445653e-06	1.518572351e-10	3.889769409e-11	2.151804429e-11	1.750060541e-09	5.25361088e-08	4.3489686849999996e-10	2.769176902e-11	1.494909058e-11	1.106589487e-08	7.343500807e-10	4.988447433000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7415001505	78.09149661	0.2835447514	16.44873043	0.7418138315	16.44873043	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
87.844	1606486402.4720001	2020/11/27_15:13:22.472	1	3	5.754704489e-06	7.2355273909999995e-06	1.545677475e-10	3.859477668e-11	2.239792206e-11	1.744477784e-09	5.2572524110000004e-08	4.2800488150000006e-10	2.8209799080000003e-11	1.530910468e-11	1.1014472e-08	7.251899636e-10	4.881101633999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.726010222	78.1958516	0.28730802510000003	16.38281655	0.7346542548999999	16.38281655	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
88.295	1606486402.9229999	2020/11/27_15:13:22.923	1	3	5.753975074e-06	7.319207725e-06	1.532022564e-10	3.884188457e-11	2.245185114e-11	1.7445656030000002e-09	5.244145029e-08	4.2336806280000007e-10	2.711713319e-11	1.4537569930000001e-11	1.1026144440000001e-08	7.664593404000001e-10	4.866301806e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7247477214	78.1020642	0.2860150462	16.42144976	0.726005357	16.42144976	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
88.74600000000001	1606486403.3739998	2020/11/27_15:13:23.374	1	3	5.753674941e-06	7.2911998360000004e-06	1.515500225e-10	3.909688545e-11	2.1382411470000002e-11	1.7278568579999998e-09	5.24015249e-08	4.151270716e-10	2.74440852e-11	1.483254318e-11	1.091243895e-08	7.667644852e-10	4.842239941999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7231298987	78.25533192	0.2847080709	16.29640614	0.7150090793	16.29640614	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
89.197	1606486403.825	2020/11/27_15:13:23.825	1	3	5.750156106e-06	7.224445653e-06	1.5060520890000002e-10	3.864658593e-11	2.1522419260000002e-11	1.735017796e-09	5.2383281710000004e-08	4.1415818e-10	2.8580591019999998e-11	1.487230131e-11	1.0937379890000001e-08	7.463032413999999e-10	4.868477287999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7271027087999999	78.23396059999999	0.2826458552	16.3348786	0.7155815648	16.3348786	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
89.648	1606486404.276	2020/11/27_15:13:24.276	1	3	5.743557722e-06	7.268890840000001e-06	1.5298093349999998e-10	3.913524019e-11	2.18987467e-11	1.74129311e-09	5.270345227e-08	4.258117192e-10	2.7159184620000003e-11	1.477249573e-11	1.10205729e-08	7.438523131e-10	4.88235119e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7246084543000001	78.21921365	0.28512697719999996	16.35605466	0.7266966774	16.35605466	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
90.09899999999999	1606486404.7270002	2020/11/27_15:13:24.727	1	3	5.746677743e-06	7.299602202999999e-06	1.5235746e-10	3.97137323e-11	2.238351345e-11	1.7554846469999998e-09	5.251061452e-08	4.296267508e-10	2.82031707e-11	1.438536269e-11	1.100578917e-08	7.431487092e-10	4.88003582e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7263070156	78.15276184	0.28586399690000003	16.38017052	0.7361228276	16.38017052	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
90.55	1606486405.178	2020/11/27_15:13:25.178	1	3	5.744769169e-06	7.2216780610000014e-06	1.518713905e-10	3.8698426409999996e-11	2.1422443679999998e-11	1.7569639079999999e-09	5.255065716e-08	4.3903553020000003e-10	2.744207292e-11	1.495977647e-11	1.093147706e-08	7.338776252999999e-10	5.006642323e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.745401333	78.23872242	0.2837250723	16.27505431	0.7486701833	16.27505431	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
91.001	1606486405.629	2020/11/27_15:13:25.629	1	3	5.743458587e-06	7.25774953e-06	1.526818671e-10	3.806120349e-11	2.233331575e-11	1.748676093e-09	5.2546997860000006e-08	4.376189688e-10	2.7789302110000002e-11	1.512061483e-11	1.096703528e-08	7.298756598999999e-10	5.102506195000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7593417353	78.19907907	0.2838588896	16.320857399999998	0.7483464833	16.320857399999998	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
91.45200000000001	1606486406.08	2020/11/27_15:13:26.080	1	3	5.748385774000001e-06	7.196807474e-06	1.512611286e-10	3.8401764409999995e-11	2.154110224e-11	1.738507782e-09	5.222677402e-08	4.3788020430000003e-10	2.680229302e-11	1.456865704e-11	1.0930993e-08	7.279684078e-10	5.035888373e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7536691802	78.16239567	0.28384878	16.35928345	0.7494838279	16.35928345	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
91.90299999999999	1606486406.5310001	2020/11/27_15:13:26.531	1	3	5.748347121000001e-06	7.2494117380000004e-06	1.526008625e-10	3.8637041480000004e-11	2.2500088600000003e-11	1.73475434e-09	5.2477872710000004e-08	4.3443379450000005e-10	2.742839983e-11	1.47750024e-11	1.100956393e-08	7.081849551e-10	4.990177715e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.743473614	78.18541925	0.284920385	16.40286328	0.7436516745	16.40286328	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
92.354	1606486406.982	2020/11/27_15:13:26.982	1	3	5.745756425e-06	7.3276269179999995e-06	1.5289237930000001e-10	3.855147104e-11	2.124434829e-11	1.7426362579999999e-09	5.2246793560000006e-08	4.2594000549999997e-10	2.696678471e-11	1.4586450099999998e-11	1.096664182e-08	7.148164838e-10	4.85903151e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7269975455	78.17049672	0.2864340538	16.40804688	0.7312383681999999	16.40804688	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
92.805	1606486407.4329998	2020/11/27_15:13:27.433	1	3	5.7432012e-06	7.224445653e-06	1.5375616059999998e-10	3.8773512180000004e-11	2.196485875e-11	1.737806565e-09	5.251785495e-08	4.2566666860000006e-10	2.732631309e-11	1.5248517730000002e-11	1.097742963e-08	7.620606368e-10	4.871134607e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7252489413	78.19229354	0.2866517816	16.34397294	0.7298538656	16.34397294	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
93.256	1606486407.8839998	2020/11/27_15:13:27.884	1	3	5.747046544e-06	7.218903193e-06	1.511935716e-10	3.949360283e-11	2.135887474e-11	1.7303030120000002e-09	5.2301327710000005e-08	4.13168777e-10	2.669046581e-11	1.4431115160000001e-11	1.096191848e-08	7.740520447e-10	4.832546585e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.722168163	78.15828175	0.284959915	16.38131862	0.7108027342000001	16.38131862	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
93.70700000000001	1606486408.335	2020/11/27_15:13:28.335	1	3	5.750933723999999e-06	7.25774953e-06	1.5103752969999998e-10	3.906743679e-11	2.176100272e-11	1.728093446e-09	5.247789403e-08	4.132889586e-10	2.7684738179999997e-11	1.516510008e-11	1.0939319670000001e-08	7.610119201e-10	4.840287615e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7218023449	78.25705822	0.2834918532	16.31313513	0.7126626007	16.31313513	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
94.15799999999999	1606486408.786	2020/11/27_15:13:28.786	1	3	5.7465531429999984e-06	7.21614515e-06	1.506175601e-10	3.946043145e-11	2.128297538e-11	1.7364893969999998e-09	5.231413525e-08	4.2104950080000003e-10	2.8074556569999998e-11	1.488288139e-11	1.09304521e-08	7.850406436000001e-10	4.891055894e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7307653839	78.16177111	0.2839926991	16.33102585	0.7250644403000001	16.33102585	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
94.609	1606486409.2370002	2020/11/27_15:13:29.237	1	3	5.756397512999999e-06	7.188531526e-06	1.514431636e-10	3.846929719e-11	2.203863307e-11	1.740447231e-09	5.2510564789999995e-08	4.2962547410000004e-10	2.7513959860000003e-11	1.4518268530000002e-11	1.092594015e-08	7.499016408e-10	4.902092066e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7305578220000001	78.25639203	0.2830261689	16.28290725	0.7357546835	16.28290725	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
95.06	1606486409.688	2020/11/27_15:13:29.688	1	3	5.748939657000001e-06	7.224445653e-06	1.514276343e-10	3.9506113660000005e-11	2.1555948e-11	1.7361981850000001e-09	5.236326928e-08	4.3577363939999996e-10	2.754710696e-11	1.425987453e-11	1.099146907e-08	7.508752508999999e-10	5.07930531e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.7576550576000001	78.10772021	0.284806506	16.39543525	0.7445375356999999	16.39543525	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
